v,imgt,species,added,
IGKV1S48,IGKV1S48*01,Oryctolagus_cuniculus,NA,
IGKV1S49,IGKV1S49*01,Oryctolagus_cuniculus,NA,
IGKV1S50,IGKV1S50*01,Oryctolagus_cuniculus,NA,
IGKV1S51,IGKV1S51*01,Oryctolagus_cuniculus,NA,
IGKV1S52,IGKV1S52*01,Oryctolagus_cuniculus,NA,
IGKV1S53,IGKV1S53*01,Oryctolagus_cuniculus,NA,
IGKV1S54,IGKV1S54*01,Oryctolagus_cuniculus,NA,
IGKV1S55,IGKV1S55*01,Oryctolagus_cuniculus,NA,
IGKV1S56,IGKV1S56*01,Oryctolagus_cuniculus,NA,
IGKV1S57,IGKV1S57*01,Oryctolagus_cuniculus,NA,
IGKV1S58,IGKV1S58*01,Oryctolagus_cuniculus,NA,
IGKV1S59,IGKV1S59*01,Oryctolagus_cuniculus,NA,
IGKV1S60,IGKV1S60*01,Oryctolagus_cuniculus,NA,
IGKV1S61,IGKV1S61*01,Oryctolagus_cuniculus,NA,
IGKV1S62,IGKV1S62*01,Oryctolagus_cuniculus,NA,
IGKV1S63,IGKV1S63*01,Oryctolagus_cuniculus,NA,
IGKV1S64,IGKV1S64*01,Oryctolagus_cuniculus,NA,
IGKV1S65,IGKV1S65*01,Oryctolagus_cuniculus,NA,
IGKV1S66,IGKV1S66*01,Oryctolagus_cuniculus,NA,
IGKV1S67,IGKV1S67*01,Oryctolagus_cuniculus,NA,
IGKV1S68,IGKV1S68*01,Oryctolagus_cuniculus,NA,
IGKV1S7,IGKV1S7*01,Oryctolagus_cuniculus,NA,
IGLV1S3,IGLV1S3*01,Oryctolagus_cuniculus,NA,
IGLV2S1,IGLV2S1*01,Oryctolagus_cuniculus,NA,
IGLV2S2,IGLV2S2*01,Oryctolagus_cuniculus,NA,
IGLV3S1,IGLV3S1*01,Oryctolagus_cuniculus,NA,
IGLV3S2,IGLV3S2*01,Oryctolagus_cuniculus,NA,
IGLV3S6,IGLV3S6*01,Oryctolagus_cuniculus,NA,
IGLV4S2,IGLV4S2*01,Oryctolagus_cuniculus,NA,
IGLV4S3,IGLV4S3*01,Oryctolagus_cuniculus,NA,
IGLV4S4,IGLV4S4*01,Oryctolagus_cuniculus,NA,
IGLV4S5,IGLV4S5*01,Oryctolagus_cuniculus,NA,
IGLV4S6,IGLV4S6*01,Oryctolagus_cuniculus,NA,
IGLV4S7,IGLV4S7*01,Oryctolagus_cuniculus,NA,
IGLV5S1,IGLV5S1*01,Oryctolagus_cuniculus,NA,
IGLV5S10,IGLV5S10*01,Oryctolagus_cuniculus,NA,
IGLV5S2,IGLV5S2*01,Oryctolagus_cuniculus,NA,
IGLV5S3,IGLV5S3*01,Oryctolagus_cuniculus,NA,
IGLV5S5,IGLV5S5*01,Oryctolagus_cuniculus,NA,
IGLV5S6,IGLV5S6*01,Oryctolagus_cuniculus,NA,
IGLV5S7,IGLV5S7*01,Oryctolagus_cuniculus,NA,
IGLV5S9,IGLV5S9*01,Oryctolagus_cuniculus,NA,
IGLV6S1,IGLV6S1*01,Oryctolagus_cuniculus,NA,
IGLV6S3,IGLV6S3*01,Oryctolagus_cuniculus,NA,
IGLV6S4,IGLV6S4*01,Oryctolagus_cuniculus,NA,
IGLV6S5,IGLV6S5*01,Oryctolagus_cuniculus,NA,
IGLV6S6,IGLV6S6*01,Oryctolagus_cuniculus,NA,
IGLV6S7,IGLV6S7*01,Oryctolagus_cuniculus,NA,
TRAV32,TRAV32*01,Oryctolagus_cuniculus,NA,
TRAV42,TRAV42*01,Oryctolagus_cuniculus,NA,
TRAV5-10,TRAV5-10*01,Oryctolagus_cuniculus,NA,
TRAV5-5,TRAV5-5*01,Oryctolagus_cuniculus,NA,
TRAV5-6,TRAV5-6*01,Oryctolagus_cuniculus,NA,
TRAV5-7,TRAV5-7*01,Oryctolagus_cuniculus,NA,
TRAV5-8,TRAV5-8*01,Oryctolagus_cuniculus,NA,
TRAV5-9,TRAV5-9*01,Oryctolagus_cuniculus,NA,
TRBV12,TRBV12*01,Oryctolagus_cuniculus,NA,
TRBV2-2,TRBV2-2*02,Oryctolagus_cuniculus,NA,
TRBV21-3,TRBV21-3*01,Oryctolagus_cuniculus,NA,
TRBV21-7,TRBV21-7*01,Oryctolagus_cuniculus,NA,
TRBV5-14,TRBV5-14*01,Oryctolagus_cuniculus,NA,
TRBV5-16,TRBV5-16*01,Oryctolagus_cuniculus,NA,
TRBV7-11,TRBV7-11*01,Oryctolagus_cuniculus,NA,
TRBV7-13,TRBV7-13*01,Oryctolagus_cuniculus,NA,
TRBV7-14,TRBV7-14*01,Oryctolagus_cuniculus,NA,
TRGV1-2,TRGV1-2*01,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*03,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*04,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*05,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*06,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*07,Oryctolagus_cuniculus,NA,
TRGV1-3,TRGV1-3*08,Oryctolagus_cuniculus,NA,
TRGV1-4,TRGV1-4*01,Oryctolagus_cuniculus,NA,
TRGV1-4,TRGV1-4*02,Oryctolagus_cuniculus,NA,
TRGV1-4,TRGV1-4*03,Oryctolagus_cuniculus,NA,
TRGV1-5,TRGV1-5*01,Oryctolagus_cuniculus,NA,
TRGV1-5,TRGV1-5*02,Oryctolagus_cuniculus,NA,
TRGV1-6,TRGV1-6*01,Oryctolagus_cuniculus,NA,
TRGV1-6,TRGV1-6*02,Oryctolagus_cuniculus,NA,
TRGV1-7,TRGV1-7*01,Oryctolagus_cuniculus,NA,
TRGV1-7,TRGV1-7*02,Oryctolagus_cuniculus,NA,
IGKV6-5,IGKV6-5*01,Ovis_aries,NA,
IGLV1-103,IGLV1-103*02,Ovis_aries,NA,
IGLV1-105,IGLV1-105*01,Ovis_aries,NA,
IGLV1-107,IGLV1-107*01,Ovis_aries,NA,
IGLV1-107,IGLV1-107*02,Ovis_aries,NA,
IGLV1-110,IGLV1-110*01,Ovis_aries,NA,
IGLV1-117,IGLV1-117*01,Ovis_aries,NA,
IGLV1-118,IGLV1-118*02,Ovis_aries,NA,
IGLV1-118,IGLV1-118*03,Ovis_aries,NA,
IGLV1-120,IGLV1-120*01,Ovis_aries,NA,
IGLV1-25,IGLV1-25*01,Ovis_aries,NA,
IGLV1-29,IGLV1-29*01,Ovis_aries,NA,
IGLV1-33,IGLV1-33*01,Ovis_aries,NA,
IGLV1-36,IGLV1-36*02,Ovis_aries,NA,
IGLV1-36,IGLV1-36*03,Ovis_aries,NA,
IGLV1-49,IGLV1-49*02,Ovis_aries,NA,
IGLV1-79,IGLV1-79*01,Ovis_aries,NA,
IGLV1-79,IGLV1-79*02,Ovis_aries,NA,
IGLV1-79,IGLV1-79*03,Ovis_aries,NA,
IGLV1-83,IGLV1-83*01,Ovis_aries,NA,
IGLV1-91,IGLV1-91*01,Ovis_aries,NA,
IGLV1-91,IGLV1-91*02,Ovis_aries,NA,
IGLV1-95,IGLV1-95*01,Ovis_aries,NA,
IGLV1S13,IGLV1S13*01,Ovis_aries,NA,
IGLV1S14,IGLV1S14*01,Ovis_aries,NA,
IGLV1S15,IGLV1S15*01,Ovis_aries,NA,
IGLV1S7,IGLV1S7*01,Ovis_aries,NA,
IGLV2-16,IGLV2-16*01,Ovis_aries,NA,
IGLV2-17,IGLV2-17*01,Ovis_aries,NA,
IGLV2-20,IGLV2-20*01,Ovis_aries,NA,
IGLV2-21,IGLV2-21*01,Ovis_aries,NA,
IGLV2-21,IGLV2-21*02,Ovis_aries,NA,
IGLV2-21,IGLV2-21*03,Ovis_aries,NA,
IGLV2-22,IGLV2-22*01,Ovis_aries,NA,
IGLV2-22,IGLV2-22*02,Ovis_aries,NA,
IGLV3-3,IGLV3-3*02,Ovis_aries,NA,
IGLV3-7,IGLV3-7*02,Ovis_aries,NA,
IGLV5-106,IGLV5-106*01,Ovis_aries,NA,
IGLV5-113,IGLV5-113*01,Ovis_aries,NA,
IGLV5-119,IGLV5-119*01,Ovis_aries,NA,
IGLV5-121,IGLV5-121*02,Ovis_aries,NA,
IGLV5-61,IGLV5-61*01,Ovis_aries,NA,
IGLV5-84,IGLV5-84*01,Ovis_aries,NA,
IGLV5-89,IGLV5-89*01,Ovis_aries,NA,
IGLV5-89,IGLV5-89*02,Ovis_aries,NA,
IGLV5-96,IGLV5-96*01,Ovis_aries,NA,
IGLV8-46,IGLV8-46*01,Ovis_aries,NA,
IGLV8-46,IGLV8-46*02,Ovis_aries,NA,
IGLV8-62,IGLV8-62*01,Ovis_aries,NA,
IGLV8-74,IGLV8-74*01,Ovis_aries,NA,
IGLV8-80,IGLV8-80*01,Ovis_aries,NA,
IGLV8-80,IGLV8-80*02,Ovis_aries,NA,
IGLV8-92,IGLV8-92*01,Ovis_aries,NA,
TRAV11-2,TRAV11-2*02,Ovis_aries,NA,
TRAV11-2D,TRAV11-2D*01,Ovis_aries,NA,
TRAV12-1D,TRAV12-1D*01,Ovis_aries,NA,
TRAV12-6,TRAV12-6*02,Ovis_aries,NA,
TRAV13-10,TRAV13-10*01,Ovis_aries,NA,
TRAV13-10D,TRAV13-10D*01,Ovis_aries,NA,
TRAV13-12,TRAV13-12*01,Ovis_aries,NA,
TRAV13-13,TRAV13-13*01,Ovis_aries,NA,
TRAV13-14,TRAV13-14*01,Ovis_aries,NA,
TRAV13-17,TRAV13-17*01,Ovis_aries,NA,
TRAV13-18,TRAV13-18*01,Ovis_aries,NA,
TRAV13-2D,TRAV13-2D*01,Ovis_aries,NA,
TRAV13S1,TRAV13S1*01,Ovis_aries,NA,
TRAV14-10,TRAV14-10*01,Ovis_aries,NA,
TRAV14-11,TRAV14-11*01,Ovis_aries,NA,
TRAV14-12,TRAV14-12*01,Ovis_aries,NA,
TRAV14-2D,TRAV14-2D*01,Ovis_aries,NA,
TRAV14-7,TRAV14-7*01,Ovis_aries,NA,
TRAV14-8,TRAV14-8*01,Ovis_aries,NA,
TRAV14S1,TRAV14S1*01,Ovis_aries,NA,
TRAV18S1,TRAV18S1*01,Ovis_aries,NA,
TRAV18S2,TRAV18S2*01,Ovis_aries,NA,
TRAV22-11,TRAV22-11*02,Ovis_aries,NA,
TRAV22-13,TRAV22-13*02,Ovis_aries,NA,
TRAV22-19,TRAV22-19*01,Ovis_aries,NA,
TRAV22-1D,TRAV22-1D*01,Ovis_aries,NA,
TRAV22-20,TRAV22-20*01,Ovis_aries,NA,
TRAV22-21,TRAV22-21*01,Ovis_aries,NA,
TRAV22-22,TRAV22-22*01,Ovis_aries,NA,
TRAV22-26,TRAV22-26*01,Ovis_aries,NA,
TRAV22-27,TRAV22-27*01,Ovis_aries,NA,
TRAV22-27,TRAV22-27*02,Ovis_aries,NA,
TRAV22-28,TRAV22-28*01,Ovis_aries,NA,
TRAV22-29,TRAV22-29*01,Ovis_aries,NA,
TRAV22-29,TRAV22-29*02,Ovis_aries,NA,
TRAV22-31,TRAV22-31*01,Ovis_aries,NA,
TRAV22-33,TRAV22-33*01,Ovis_aries,NA,
TRAV22-37,TRAV22-37*01,Ovis_aries,NA,
TRAV22-39,TRAV22-39*01,Ovis_aries,NA,
TRAV22-40,TRAV22-40*01,Ovis_aries,NA,
TRAV22-6,TRAV22-6*02,Ovis_aries,NA,
TRAV22-7,TRAV22-7*01,Ovis_aries,NA,
TRAV22-9,TRAV22-9*01,Ovis_aries,NA,
TRAV22S1,TRAV22S1*01,Ovis_aries,NA,
TRAV23-21,TRAV23-21*01,Ovis_aries,NA,
TRAV23-23,TRAV23-23*01,Ovis_aries,NA,
TRAV23-26,TRAV23-26*01,Ovis_aries,NA,
TRAV23-27,TRAV23-27*01,Ovis_aries,NA,
TRAV23-27,TRAV23-27*02,Ovis_aries,NA,
TRAV23-6,TRAV23-6*01,Ovis_aries,NA,
TRAV23S1,TRAV23S1*01,Ovis_aries,NA,
TRAV24-3,TRAV24-3*01,Ovis_aries,NA,
TRAV24-8,TRAV24-8*01,Ovis_aries,NA,
TRAV25-17,TRAV25-17*01,Ovis_aries,NA,
TRAV25-19,TRAV25-19*01,Ovis_aries,NA,
TRAV25-19,TRAV25-19*02,Ovis_aries,NA,
TRAV25-21,TRAV25-21*01,Ovis_aries,NA,
TRAV25-22,TRAV25-22*01,Ovis_aries,NA,
TRAV25-23,TRAV25-23*01,Ovis_aries,NA,
TRAV25-25,TRAV25-25*01,Ovis_aries,NA,
TRAV25-26,TRAV25-26*01,Ovis_aries,NA,
TRAV25-26,TRAV25-26*02,Ovis_aries,NA,
TRAV25-6,TRAV25-6*01,Ovis_aries,NA,
TRAV25-7,TRAV25-7*01,Ovis_aries,NA,
TRAV28-2,TRAV28-2*01,Ovis_aries,NA,
TRAV28-2,TRAV28-2*02,Ovis_aries,NA,
TRAV3,TRAV3*02,Ovis_aries,NA,
TRAV33-2,TRAV33-2*01,Ovis_aries,NA,
TRAV39,TRAV39*02,Ovis_aries,NA,
TRAV41,TRAV41*02,Ovis_aries,NA,
